Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
Waaree Renewable Technologies Ltd.,,534618,N,Power,Power Generation/Distribution
Jupiter Infomedia Ltd.,,534623,N,IT,BPO/ITeS
Vinayak Polycon International Ltd.,,534639,N,Plastic Products,Plastic Products
Jointeca Education Solutions Ltd.,,534659,N,IT,IT - Software
SRG Housing Finance Ltd.,,534680,N,Finance,Finance - Housing
Comfort Commotrade Ltd.,,534691,N,Finance,Finance - Stock Broking
Shantiguru Industries Ltd.,,534708,N,Retailing,Retailing
Bronze Infra-Tech Ltd.,,534731,N,Realty,Construction - Real Estate
Caspian Corporate Services Ltd.,,534732,N,Finance,Finance - Others
Aerpace Industries Ltd.,,534733,N,Trading,Trading
Virtual Global Education Ltd.,,534741,N,Education & Training,Educational Institutions
Trio Mercantile & Trading Ltd.,,534755,N,Trading,Trading
CDG Petchem Ltd.,,534796,N,Plastic Products,Plastic Products
Covidh Technologies Ltd.,,534920,N,IT,IT - Software
Esteem Bio Organic Food Processing Ltd.,,534927,N,Agri,Agriculture
NIBE Ltd.,,535136,N,Textile,Textile - Weaving
Channel Nine Entertainment Ltd.,,535142,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Mukta Agriculture Ltd.,,535204,N,Trading,Trading
Mystic Electronics Ltd.,,535205,N,Trading,Trading
Comfort Fincap Ltd.,,535267,N,Finance,Finance - NBFC
Bothra Metals & Alloys Ltd.,,535279,N,Non - Ferrous Metals,Aluminium & Aluminium Products
Lakhotia Polyesters (India) Ltd.,,535387,N,Textile,Textile - Manmade  Fibres
GCM Securities Ltd.,,535431,N,Finance,Finance - Stock Broking
KIFS Financial Services Ltd.,,535566,N,Finance,Finance - NBFC
Binny Mills Ltd.,,535620,N,Trading,Trading
SV Global Mill Ltd.,,535621,N,Realty,Construction - Real Estate
SDC Techmedia Ltd.,,535647,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
ObjectOne Information Systems Ltd.,,535657,N,IT,IT - Software
India Finsec Ltd.,,535667,N,Finance,Finance - NBFC
Brahmaputra Infrastructure Ltd.,,535693,N,Infrastructure,Engineering - Construction
eDynamics Solutions Ltd.,,535694,N,Retailing,Retailing
Quest Softech (India) Ltd.,,535719,N,IT,IT - Software
Khoobsurat Ltd.,,535730,N,Finance,Finance - Investment
Money Masters Leasing & Finance Ltd.,,535910,N,Finance,Finance - NBFC
Alacrity Securities Ltd.,,535916,N,Finance,Finance - Stock Broking
GCM Commodity & Derivatives Ltd.,,535917,N,Finance,Finance - Investment
VKJ Infradevelopers Ltd.,,536128,N,Infrastructure,Engineering - Construction
Kushal Ltd.,,536170,N,Trading,Trading
Tiger Logistics (India) Ltd.,,536264,N,Logistics,Logistics
RJ Bio-Tech Ltd.,,536456,N,Agri,Agriculture
JK Agri Genetics Ltd.,,536493,N,Agri,Agriculture
Trimurthi Ltd.,,536565,N,Trading,Trading
PVV Infra Ltd.,,536659,N,Realty,Construction - Real Estate
VCU Data Management Ltd.,,536672,N,IT,IT - Software
Ind Renewable Energy Ltd.,,536709,Y,Infrastructure,Engineering - Construction
SRG Securities Finance Ltd.,,536710,N,Finance,Finance - NBFC
Stellar Capital Services Ltd.,,536738,N,Finance,Finance - NBFC
Five X Tradecom Ltd.,,536751,N,Finance,Finance - Stock Broking
Yuranus Infrastructure Ltd.,,536846,N,Realty,Construction - Real Estate
Integra Telecommunication And Software Ltd.,,536868,N,IT,IT - Software
BP Capital Ltd.,,536965,N,Finance,Finance - NBFC
Captain Polyplast Ltd.,,536974,N,Plastic Products,Plastic Products
Arnold Holdings Ltd.,,537069,N,Finance,Finance - NBFC
Sunil Healthcare Ltd.,,537253,N,Chemicals,Chemicals
RCI Industries & Technologies Ltd.,,537254,N,Non - Ferrous Metals,Metal - Non Ferrous
Suyog Telematics Ltd.,,537259,N,Miscellaneous,Miscellaneous
Chemtech Industrial Valves Ltd.,,537326,N,Trading,Trading
Taaza International Ltd.,,537392,N,Trading,Trading
Agrimony Commodities Ltd.,,537492,N,Trading,Trading
Viaan Industries Ltd.,,537524,N,Trading,Trading
Denis Chem Lab Ltd.,,537536,N,Healthcare,Pharmaceuticals & Drugs
Polymac Thermoformers Ltd.,,537573,N,Plastic Products,Plastic Products
Unishire Urban Infra Ltd.,,537582,N,Realty,Construction - Real Estate
Laxmipati Engineering Works Ltd.,,537669,N,Ship Building,Ship Building
ETT Ltd.,,537707,N,Realty,Construction - Real Estate
Shree Hanuman Sugar & Industries Ltd.,,537709,N,Agri,Sugar
Kiran Vyapar Ltd.,,537750,N,Finance,Finance - NBFC
Mangalam Industrial Finance Ltd.,,537800,N,Finance,Finance - NBFC
Negotium International Trade Ltd.,,537838,N,Trading,Trading
Phoenix Township Ltd.,,537839,N,Hospitality,"Hotel, Resort & Restaurants"
Raunaq EPC International Ltd.,,537840,N,Infrastructure,Engineering - Construction
Infronics Systems Ltd.,,537985,N,IT,IT - Software
Haria Apparels Ltd.,,538081,N,Miscellaneous,Miscellaneous
Shri Vasuprada Plantations Ltd.,,538092,N,Agri,Tea/Coffee
R&B Denims Ltd.,,538119,N,Textile,Textile
Gold Line International Finvest Ltd.,,538180,N,Finance,Finance Term Lending
Sharp Investments Ltd.,,538212,N,Finance,Finance - Investment
Response Informatics Ltd.,,538273,N,IT,IT - Software
GCM Capital Advisors Ltd.,,538319,N,Finance,Finance - Investment
AF Enterprises Ltd.,,538351,N,Finance,Finance - Investment
West Leisure Resorts Ltd.,,538382,N,Hospitality,"Hotel, Resort & Restaurants"
NAM Securities Ltd.,,538395,N,Finance,Finance - Stock Broking
Maestros Electronics & Telecommunications Systems Ltd.,,538401,N,Telecom,Telecommunication - Equipment
SPS Finquest Ltd.,,538402,N,Finance,Finance - NBFC
Alps Motor Finance Ltd.,,538423,N,Finance,Finance - NBFC
Classic Global Finance & Capital Ltd.,,538433,N,Finance,Finance - Investment
Moneyboxx Finance Ltd.,,538446,N,Finance,Finance - NBFC
Worth Investment & Trading Co Ltd.,,538451,N,Finance,Finance - NBFC
Quasar India Ltd.,,538452,N,Trading,Trading
Thirani Projects Ltd.,,538464,N,Finance,Finance - NBFC
Amarnath Securities Ltd.,,538465,N,Finance,Finance - Investment
Capital Trade Links Ltd.,,538476,N,Finance,Finance - NBFC
Tarini International Ltd.,,538496,N,Capital Goods,Engineering
Yaan Enterprises Ltd.,,538521,N,Hospitality,Travel Services
Omansh Enterprises Ltd.,,538537,N,Trading,Trading
J Taparia Projects Ltd.,,538539,N,Finance,Finance - Investment
Ramchandra Leasing & Finance Ltd.,,538540,N,Finance,Finance - NBFC
Inceptum Enterprises Ltd.,,538541,N,Trading,Trading
Goldcoin Health Foods Ltd.,,538542,N,FMCG,Consumer Food
Bansal Roofing Products Ltd.,,538546,N,Capital Goods,Engineering
Arman Holdings Ltd.,,538556,N,Trading,Trading
James Warren Tea Ltd.,,538564,N,Agri,Tea/Coffee
Vistar Amar Ltd.,,538565,N,Trading,Trading
Fruition Venture Ltd.,,538568,N,Finance,Finance - Stock Broking
Triveni Enterprises Ltd.,,538569,N,Trading,Trading
Solis Marketing Ltd.,,538575,N,Trading,Trading
Trivikrama Industries Ltd.,,538579,N,Chemicals,Chemicals
Quantum Build-Tech Ltd.,,538596,N,Realty,Construction - Real Estate
TTI Enterprise Ltd.,,538597,N,Finance,Finance - NBFC
Toyam Sports Ltd.,,538607,N,Finance,Finance - Stock Broking
Gajanan Securities Services Ltd.,,538609,N,Finance,Finance - Stock Broking
Unison Metals Ltd.,,538610,N,Iron & Steel,Steel & Iron Products
Real Touch Finance Ltd.,,538611,N,Finance,Finance - Investment
Vasundhara Rasayans Ltd.,,538634,N,Chemicals,Chemicals
Qgo Finance Ltd.,,538646,N,Finance,Finance - Investment
Suvifin Credit Solutions Ltd.,,538647,N,Finance,Finance - NBFC
Naysaa Securities Ltd.,,538668,N,Finance,Finance - Stock Broking
City Online Services Ltd.,,538674,N,Telecom,Telecommunication - Service  Provider
Encash Entertainment Ltd.,,538684,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Ultracab (India) Ltd.,,538706,N,Electricals,Cable
Rajasthan Cylinders & Containers Ltd.,,538707,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Econo Trade (India) Ltd.,,538708,N,Finance,Finance - Investment
Atishay Ltd.,,538713,N,IT,IT - Software
Sangam Finserv Ltd.,,538714,N,Finance,Finance - NBFC
Dhabriya Polywood Ltd.,,538715,N,Plastic Products,Plastic Products
Aryaman Capital Markets Ltd.,,538716,Y,Finance,Finance - Stock Broking
Hanman Fit Ltd.,,538731,N,Hospitality,Amusement Parks/Recreation/Club
Vibrant Global Capital Ltd.,,538732,N,Finance,Finance - Investment
Starlit Power Systems Ltd.,,538733,N,Non - Ferrous Metals,Metal - Non Ferrous
Ceinsys Tech Ltd.,,538734,N,IT,IT - Software
Panabyte Technologies Ltd.,,538742,N,Trading,Trading
Mudunuru Ltd.,,538743,N,IT,IT - Software
JLA Infraville Shoppers Ltd.,,538765,N,Retailing,Retailing
Crane Infrastructure Ltd.,,538770,N,Infrastructure,Engineering - Construction
Niyogin Fintech Ltd.,,538772,N,Finance,Finance - Investment
Kalyan Capitals Ltd.,,538778,N,Finance,Finance - Others
Citizen Infoline Ltd.,,538786,N,IT,IT - Software
Goenka Business & Finance Ltd.,,538787,N,Finance,Finance - NBFC
Gilada Finance & Investments Ltd.,,538788,N,Finance,Finance - Stock Broking
Jet Infraventure Ltd.,,538794,N,Realty,Construction - Real Estate
Shree Ajit Pulp & Paper Ltd.,,538795,N,Paper,Paper & Paper Products
Aanchal Ispat Ltd.,,538812,N,Iron & Steel,Steel & Iron Products
Captain Pipes Ltd.,,538817,N,Agri,Rubber  Products
Anubhav Infrastructure Ltd.,,538833,N,Infrastructure,Engineering - Construction
JMJ Fintech Ltd.,,538834,N,Finance,Finance - NBFC
Jeevan Scientific Technology Ltd.,,538837,N,IT,IT - Software
Indo Cotspin Ltd.,,538838,N,Textile,Textile - Spinning
Scintilla Commercial & Credit Ltd.,,538857,N,Finance,Finance - Investment
Panafic Industrials Ltd.,,538860,N,Finance,Finance - NBFC
My Money Securities Ltd.,,538862,N,Finance,Finance - Stock Broking
Sri Amarnath Finance Ltd.,,538863,N,Finance,Finance - NBFC
Continental Securities Ltd.,,538868,N,Finance,Finance - NBFC
Nexus Surgical And Medicare Ltd.,,538874,N,Finance,Finance - Stock Broking
Sellwin Traders Ltd.,,538875,N,Finance,Finance - Investment
Galada Finance Ltd.,,538881,N,Finance,Finance - NBFC
Emerald Finance Ltd.,,538882,N,Finance,Finance - NBFC
MK Exim (India) Ltd.,,538890,N,Textile,Textile
Magellanic Cloud Ltd.,,538891,N,Finance,Finance - Investment
Octal Credit Capital Ltd.,,538894,N,Finance,Finance - NBFC
Mihika Industries Ltd.,,538895,N,Trading,Trading
Kanchi Karpooram Ltd.,,538896,N,Chemicals,Chemicals
Shri Niwas Leasing And Finance Ltd.,,538897,N,Finance,Finance - Investment
Vani Commercials Ltd.,,538918,N,Finance,Finance - NBFC
Vintage Coffee & Beverages Ltd.,,538920,N,Trading,Trading
Raghuvansh Agrofarms Ltd.,,538921,N,Agri,Agriculture
COSYN Ltd.,,538922,N,IT,IT - Software
Sofcom Systems Ltd.,,538923,N,IT,IT - Software
Naturite Agro Products Ltd.,,538926,N,Agri,Agriculture
Karnavati Finance Ltd.,,538928,N,Finance,Finance - Investment
Abhishek Finlease Ltd.,,538935,N,Finance,Finance - NBFC
Mercantile Ventures Ltd.,,538942,N,Finance,Finance - NBFC
Sonal Mercantile Ltd.,,538943,N,Finance,Finance - NBFC
Abhinav Leasing & Finance Ltd.,,538952,N,Finance,Finance - NBFC
Pact Industries Ltd.,,538963,N,Textile,Textile
Mercury Laboratories Ltd.,,538964,N,Healthcare,Pharmaceuticals & Drugs
Concord Drugs Ltd.,,538965,N,Healthcare,Pharmaceuticals & Drugs
Wardwizard Innovations & Mobility Ltd.,,538970,N,Automobile & Ancillaries,Automobile Two & Three Wheelers
Shree Securities Ltd.,,538975,N,Finance,Finance - Investment
Talbros Engineering Ltd.,,538987,N,Automobile & Ancillaries,Auto Ancillary
Sar Auto Products Ltd.,,538992,N,Automobile & Ancillaries,Auto Ancillary
Purohit Construction Ltd.,,538993,N,Realty,Construction - Real Estate
Jayatma Enterprises Ltd.,,539005,N,Agri,Agriculture
Chennai Ferrous Industries Ltd.,,539011,N,Iron & Steel,Steel/Sponge Iron/Pig Iron
Megri Soft Ltd.,,539012,N,IT,IT - Software
Gita Renewable Energy Ltd.,,539013,N,Power,Power Generation/Distribution
NEIL Industries Ltd.,,539016,N,Finance,Finance - NBFC
Star Housing Finance Ltd.,,539017,N,Finance,Finance - Housing
Beekay Steel Industries Ltd.,,539018,N,Iron & Steel,Steel & Iron Products
SSPN Finance Ltd.,,539026,N,Finance,Finance - Investment
Fraser and Co Ltd.,,539032,N,Trading,Trading
Tirupati Tyres Ltd.,,539040,N,Trading,Trading
SVP Housing Ltd.,,539041,N,Trading,Trading
AGI Infra Ltd.,,539042,N,Realty,Construction - Real Estate
Rajputana Investment & Finance Ltd.,,539090,N,Finance,Finance - Investment
Consecutive Investments & Trading Company Ltd.,,539091,N,Finance,Finance - Investment
Aananda Lakshmi Spinning Mills Ltd.,,539096,N,Textile,Textile - Spinning
UR Sugar Industries Ltd.,,539097,N,Trading,Trading
Filtra Consultants and Engineers Ltd.,,539098,N,Miscellaneous,Miscellaneous
Athena Constructions Ltd.,,539099,N,Realty,Construction - Real Estate
Northlink Fiscal and Capital Services Ltd.,,539110,N,Trading,Trading
Sheshadri Industries Ltd.,,539111,N,Textile,Textile - Spinning
SAB Industries Ltd.,,539112,N,Realty,Construction - Real Estate
Paul Merchants Ltd.,,539113,N,Finance,Finance - Investment
Alan Scott Industriess Ltd.,,539115,N,Textile,Textile
OP Chains Ltd.,,539116,N,Trading,Trading
Sujala Trading & Holdings Ltd.,,539117,N,Finance,Finance - Investment
Jain Marmo Industries Ltd.,,539119,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Bangalore Fort Farms Ltd.,,539120,N,Trading,Trading
Palco Metals Ltd.,,539121,N,Non - Ferrous Metals,Aluminium & Aluminium Products
VB Industries Ltd.,,539123,N,Finance,Finance - Investment
Sarvottam Finvest Ltd.,,539124,N,Finance,Finance - NBFC
Crescent Leasing Ltd.,,539131,N,Finance,Finance - NBFC
Wardwizard Foods and Beverages Ltd.,,539132,N,Agri,Solvent  Extraction
Panth Infinity Ltd.,,539143,N,Trading,Trading
Integrated Capital Services Ltd.,,539149,N,Finance,Finance - NBFC
Arfin India Ltd.,,539151,N,Non - Ferrous Metals,Aluminium & Aluminium Products
Helpage Finlease Ltd.,,539174,N,Finance,Finance - NBFC
Indra Industries Ltd.,,539175,N,Chemicals,Fertilizers
Hawa Engineers Ltd.,,539176,N,Capital Goods,Engineering - Industrial Equipments
Authum Investment & Infrastructure Ltd.,,539177,N,Finance,Finance - Investment
Adhbhut Infrastructure Ltd.,,539189,N,Infrastructure,Engineering - Construction
Decillion Finance Ltd.,,539190,N,Finance,Finance - Investment
Pocl Enterprises Ltd.,,539195,Y,Non - Ferrous Metals,Metal - Non Ferrous
Amba Enterprises Ltd.,,539196,N,Capital Goods,Engineering - Industrial Equipments
Devhari Exports (India) Ltd.,,539197,N,Trading,Trading
Capfin India Ltd.,,539198,N,Finance,Finance - Investment
SG Finserve Ltd.,,539199,N,Finance,Finance - Investment
Genomic Valley Biotech Ltd.,,539206,N,Agri,Agriculture
Garment Mantra Lifestyle Ltd.,,539216,N,Textile,Textile
Srestha Finvest Ltd.,,539217,N,Finance,Finance - Investment
Saumya Consultants Ltd.,,539218,N,Finance,Finance - NBFC
Mauria Udyog Ltd.,,539219,N,Capital Goods,Engineering - Industrial Equipments
Mishka Exim Ltd.,,539220,N,Trading,Trading
Growington Ventures India Ltd.,,539222,N,Hospitality,Travel Services
Ambition Mica Ltd.,,539223,N,Construction Materials,Laminates/Decoratives
HCKK Ventures Ltd.,,539224,N,Finance,Finance - Investment
Rudra Global Infra Products Ltd.,,539226,N,Iron & Steel,Steel & Iron Products
Loyal Equipments Ltd.,,539227,N,Capital Goods,Engineering - Industrial Equipments
Gala Global Products Ltd.,,539228,N,FMCG,Printing & Stationery
Majestic Research Services And Solutions Ltd.,,539229,N,Miscellaneous,Miscellaneous
Chemiesynth (Vapi) Ltd.,,539230,N,Chemicals,Chemicals
Jyotirgamya Enterprises Ltd.,,539246,N,Trading,Trading
Surya India Ltd.,,539253,N,Finance,Finance - Investment
Star Delta Transformers Ltd.,,539255,N,Capital Goods,Electric Equipment
Amrapali Fincap Ltd.,,539265,N,Finance,Finance - NBFC
Concrete Infra & Media Ltd.,,539266,N,Trading,Trading
Samsrita Labs Ltd.,,539267,N,Trading,Trading
Pecos Hotels and Pubs Ltd.,,539273,N,Hospitality,"Hotel, Resort & Restaurants"
Mangalam Seeds Ltd.,,539275,N,Agri,Agriculture
Alstone Textiles (India) Ltd.,,539277,N,Trading,Trading
Symbiox Investment & Trading Co Ltd.,,539278,N,Trading,Trading
AVI Polymers Ltd.,,539288,N,Trading,Trading
Vasudhagama Enterprises Ltd.,,539291,N,Trading,Trading
AK Spintex Ltd.,,539300,N,Textile,Textile - Manmade  Fibres
Canopy Finance Ltd.,,539304,N,Finance,Finance - NBFC
Thinkink Picturez Ltd.,,539310,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Universal Auto Foundry Ltd.,,539314,N,Automobile & Ancillaries,Castings/Forgings
Waaree Technologies Ltd.,,539337,N,Plastic Products,Plastic Products
Sal Automotive Ltd.,,539353,Y,Automobile & Ancillaries,Auto Ancillary
Polyspin Exports Ltd.,,539354,N,Plastic Products,Plastic Products
Soni Medicare Ltd.,,539378,N,Healthcare,Hospital & Healthcare Services
Mahaveer Infoway Ltd.,,539383,N,IT,IT - Software
Krishna Capital And Securities Ltd.,,539384,N,Finance,Finance - NBFC
ACME Resources Ltd.,,539391,N,Finance,Finance - NBFC
Kabra Commercial Ltd.,,539393,N,Trading,Trading
Vishal Bearings Ltd.,,539398,N,Automobile & Ancillaries,Bearings
Bella Casa Fashion & Retail Ltd.,,539399,N,Textile,Textile
Patdiam Jewellery Ltd.,,539401,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Vaksons Automobiles Ltd.,,539402,N,Automobile & Ancillaries,Automobiles - Dealers & Distributors
Decorous Investment & Trading Co Ltd.,,539405,N,Realty,Construction - Real Estate
Swagtam Trading & Services Ltd.,,539406,N,Miscellaneous,Miscellaneous
Kuber Udyog Ltd.,,539408,N,Finance,Finance - NBFC
Neeraj Paper Marketing Ltd.,,539409,N,Trading,Trading
Muzali Arts Ltd.,,539410,N,Trading,Trading
Tejnaksh Healthcare Ltd.,,539428,N,Healthcare,Hospital & Healthcare Services
Indo-Global Enterprises Ltd.,,539433,N,Healthcare,Hospital & Healthcare Services
Brilliant Portfolios Ltd.,,539434,N,Finance,Finance - Others
Richfield Financial Services Ltd.,,539435,N,Finance,Finance - NBFC
IGC Industries Ltd.,,539449,N,Trading,Trading
Aryavan Enterprise Ltd.,,539455,N,Trading,Trading
Panorama Studios International Ltd.,,539469,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Shree Ganesh Bio-Tech (India) Ltd.,,539470,N,Agri,Agriculture
GTV Engineering Ltd.,,539479,N,Capital Goods,Engineering
Geetanjali Credit and Capital Ltd.,,539486,N,Finance,Finance - NBFC
Garbi Finvest Ltd.,,539492,N,Finance,Finance - NBFC
Smart Finsec Ltd.,,539494,N,Finance,Finance - NBFC
Rajkot Investment Trust Ltd.,,539495,N,Finance,Finance - NBFC
Adcon Capital Services Ltd.,,539506,N,Finance,Finance - NBFC
Quint Digital Media Ltd.,,539515,N,Miscellaneous,Miscellaneous
Uday Jewellery Industries Ltd.,,539518,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Mayukh Dealtrade Ltd.,,539519,N,Trading,Trading
Navigant Corporate Advisors Ltd.,,539521,N,Finance,Finance - Investment
Grovy India Ltd.,,539522,N,Realty,Construction - Real Estate
Suncare Traders Ltd.,,539526,N,Construction Materials,Laminates/Decoratives
Creative Castings Ltd.,,539527,N,Automobile & Ancillaries,Castings/Forgings
Aayush Food & Herbs Ltd.,,539528,N,Healthcare,Pharmaceuticals & Drugs
Abhishek Infraventures Ltd.,,539544,N,Realty,Construction - Real Estate
Apoorva Leasing Finance And Investment Company Ltd.,,539545,N,Finance,Finance - Investment
Beekay Niryat Ltd.,,539546,N,Trading,Trading
F Mec International Financial Services Ltd.,,539552,N,Finance,Finance - NBFC
Deep Diamond India Ltd.,,539559,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Remedium Lifecare Ltd.,,539561,N,Trading,Trading
Aarnav Fashions Ltd.,,539562,N,Trading,Trading
Acewin Agriteck Ltd.,,539570,N,Agri,Aquaculture
Sunshine Capital Ltd.,,539574,N,Finance,Finance - NBFC
Sharanam Infraproject and Trading Ltd.,,539584,N,Trading,Trading
Shivansh Finserve Ltd.,,539593,N,Trading,Trading
Mishtann Foods Ltd.,,539594,N,Trading,Trading
Delta Industrial Resources Ltd.,,539596,N,Trading,Trading
Credent Global Finance Ltd.,,539598,N,Finance,Finance - NBFC
Kotia Enterprises Ltd.,,539599,N,Textile,Textile
Blue Cloud Softech Solutions Ltd.,,539607,N,IT,IT - Software
Kanoria Energy & Infrastructure Ltd.,,539620,N,Construction Materials,Cement & Construction Materials
BCL Enterprises Ltd.,,539621,N,Finance,Finance - NBFC
Blueblood Ventures Ltd.,,539637,N,Finance,Finance - Stock Broking
Vidli Restaurants Ltd.,,539659,N,Hospitality,"Hotel, Resort & Restaurants"
ACE Men Engg Works Ltd.,,539661,N,Trading,Trading
BFL Asset Finvest Ltd.,,539662,N,Finance,Finance - NBFC
Radhagobind Commercial Ltd.,,539673,N,Trading,Trading
Kapil Raj Finance Ltd.,,539679,N,Finance,Finance - NBFC
Ganga Pharmaceuticals Ltd.,,539680,N,Healthcare,Pharmaceuticals & Drugs
Lucent Industries Ltd.,,539682,N,Education & Training,Educational Institutions
KP Energy Ltd.,,539686,N,Infrastructure,Engineering - Construction
Interactive Financial Services Ltd.,,539692,N,IT,IT - Software
Hiliks Technologies Ltd.,,539697,N,IT,IT - Software
Hypersoft Technologies Ltd.,,539724,N,IT,IT - Software
Fredun Pharmaceuticals Ltd.,,539730,N,Healthcare,Pharmaceuticals & Drugs
Relicab Cable Manufacturing Ltd.,,539760,N,Electricals,Cable
Vantage Knowledge Academy Ltd.,,539761,N,Education & Training,Educational Institutions
Modern Engineering And Projects Ltd.,,539762,N,Finance,Finance - Investment
Mega Nirman & Industries Ltd.,,539767,N,Realty,Construction - Real Estate
Darjeeling Ropeway Co Ltd.,,539770,N,Finance,Finance - Investment
Advik Capital Ltd.,,539773,N,Finance,Finance - NBFC
Khemani Distributors & Marketing Ltd.,,539788,N,Trading,Trading
Umiya Tubes Ltd.,,539798,N,Iron & Steel,Steel & Iron Products
CHD Chemicals Ltd.,,539800,N,Trading,Trading
Le Lavoir Ltd.,,539814,N,Trading,Trading
Mudra Financial Services Ltd.,,539819,N,Finance,Finance - Investment
Shivom Investment & Consultancy Ltd.,,539833,N,Finance,Finance - NBFC
Balgopal Commercial Ltd.,,539834,N,Trading,Trading
Superior Finlease Ltd.,,539835,N,Finance,Finance - Investment
Raghav Productivity Enhancers Ltd.,,539837,N,Mining,Mining & Minerals
Franklin Leasing And Finance Ltd.,,539839,N,Finance,Finance - NBFC
Halder Venture Ltd.,,539854,N,Trading,Trading
RSD Finance Ltd.,,539875,N,Finance,Finance - NBFC
Darshan Orna Ltd.,,539884,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Madhav Infra Projects Ltd.,,539894,N,Infrastructure,Engineering - Construction
Shalimar Agencies Ltd.,,539895,N,Finance,Finance - Investment
Kome-On Communication Ltd.,,539910,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Svarnim Trade Udyog Ltd.,,539911,N,Trading,Trading
Shanti Educational Initiatives Ltd.,,539921,N,Education & Training,Educational Institutions
Rotographics (India) Ltd.,,539922,N,Trading,Trading
Likhami Consulting Ltd.,,539927,N,Capital Goods,Engineering
Medico Intercontinental Ltd.,,539938,N,Trading,Trading
Yash Chemex Ltd.,,539939,N,Trading,Trading
Bazel International Ltd.,,539946,N,Finance,Finance - Investment
Jindal Leasefin Ltd.,,539947,N,Finance,Finance - Investment
TAAL Enterprises Ltd.,,539956,N,Aviation,Airlines
Zeal Aqua Ltd.,,539963,N,Agri,Aquaculture
Advance Syntex Ltd.,,539982,N,Textile,Textile
Hindusthan Urban Infrastructure Ltd.,,539984,N,Electricals,Electronics - Components
Titaanium Ten Enterprise Ltd.,,539985,N,Textile,Textile
Commercial Syn Bags Ltd.,,539986,N,Plastic Products,Plastic Products
Confidence Futuristic Energetech Ltd.,,539991,N,Gas Transmission,Gas Transmission/Marketing
Kwality Pharmaceuticals Ltd.,,539997,N,Healthcare,Pharmaceuticals & Drugs
East West Holdings Ltd.,,540006,N,Finance,Finance - Investment
Colorchips New Media Ltd.,,540023,N,Media & Entertainment,TV Broadcasting & Software Production
Ladam Affordable Housing Ltd.,,540026,N,Finance,Finance - Investment
Prabhat Technologies (India) Ltd.,,540027,N,Telecom,Telecommunication - Equipment
Golden Crest Education & Services Ltd.,,540062,N,Education & Training,Educational Institutions
ECS Biztech Ltd.,,540063,N,Consumer Durables,IT - Hardware
Shiva Granito Export Ltd.,,540072,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Mitsu Chem Plast Ltd.,,540078,N,Plastic Products,Plastic Products
Sprayking Agro Equipment Ltd.,,540079,N,Capital Goods,Engineering - Industrial Equipments
Dhatre Udyog Ltd.,,540080,N,Iron & Steel,Steel & Iron Products
Riddhi Steel & Tube Ltd.,,540082,N,Iron & Steel,Steel & Iron Products
Spicy Entertainment & Media Ltd.,,540084,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Visco Trade Associates Ltd.,,540097,N,Finance,Finance - NBFC
Tiaan Consumer Ltd.,,540108,N,Miscellaneous,Miscellaneous
Sabrimala Industries India Ltd.,,540132,N,Retailing,Retailing
Ishaan Infrastructures & Shelters Ltd.,,540134,N,Realty,Construction - Real Estate
ARC Finance Ltd.,,540135,N,Finance,Finance - NBFC
Sagarsoft (India) Ltd.,,540143,N,Miscellaneous,Miscellaneous
DRA Consultants Ltd.,,540144,N,Capital Goods,Engineering
Aditya Consumer Marketing Ltd.,,540146,N,Retailing,Retailing
Shashijit Infraprojects Ltd.,,540147,N,Realty,Construction - Real Estate
Bindal Exports Ltd.,,540148,N,Trading,Trading
Diksat Transworld Ltd.,,540151,N,Media & Entertainment,TV Broadcasting & Software Production
Purple Entertainment Ltd.,,540159,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Supra Pacific Management Consultancy Ltd.,,540168,N,Finance,Finance - NBFC
Southern Infosys Ltd.,,540174,N,IT,IT - Software
Regency Fincorp Ltd.,,540175,N,Finance,Finance - Investment
Salem Erode Investments Ltd.,,540181,N,Finance,Finance - NBFC
Franklin Industries Ltd.,,540190,N,Trading,Trading
LKP Securities Ltd.,,540192,Y,Finance,Finance - Stock Broking
Osiajee Texfab Ltd.,,540198,N,Textile,Textile
Corporate Merchant Bankers Ltd.,,540199,N,Finance,Finance - Investment
Eiko Lifesciences Ltd.,,540204,N,Chemicals,Chemicals
Aditya Vision Ltd.,,540205,N,Retailing,Retailing
Sparkling (India) Finshares Ltd.,,540211,N,Finance,Finance - Investment
New Light Apparels Ltd.,,540243,N,Textile,Textile
Veeram Securities Ltd.,,540252,N,Finance,Finance - Others
Marg Techno Projects Ltd.,,540254,N,Trading,Trading
