Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
Super Sales India Ltd.,SUPER,512527,N,Textile,Textile - Spinning
Donear Industries Ltd.,DONEAR,512519,N,Textile,Textile
Shalimar Productions Ltd.,,512499,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Garnet International Ltd.,,512493,N,Finance,Finance - Investment
Oasis Securities Ltd.,,512489,N,Finance,Finance - NBFC
Dhanlaxmi Cotex Ltd.,,512485,N,Finance,Finance - Investment
Polytex India Ltd.,,512481,N,Finance,Finance - NBFC
Virya Resources Ltd.,,512479,N,Infrastructure,Engineering - Construction
Betex India Ltd.,,512477,N,Textile,Textile - Manmade  Fibres
Shree Global Tradefin Ltd.,,512463,N,Trading,Trading
Lloyds Metals & Energy Ltd.,LLOYDSME,512455,N,Iron & Steel,Steel/Sponge Iron/Pig Iron
Shri Jagdamba Polymers Ltd.,,512453,N,Plastic Products,Plastic Products
Ganon Products Ltd.,,512443,N,Trading,Trading
Enbee Trade & Finance Ltd.,,512441,N,Finance,Finance - NBFC
Apollo Finvest (India) Ltd.,,512437,N,Finance,Finance - Investment
White Hall Commercial Company Ltd.,,512431,N,Finance,Finance - Investment
Nirav Commercials Ltd.,,512425,N,Non - Ferrous Metals,Aluminium & Aluminium Products
I Power Solutions India Ltd.,,512405,N,IT,IT - Software
Sera Investments & Finance India Ltd.,,512399,N,Finance,Finance - Others
Shardul Securities Ltd.,SHRIYAMSEC,512393,N,Finance,Finance - NBFC
Starteck Finance Ltd.,STARTECK,512381,N,Finance,Finance - NBFC
Cressanda Solutions Ltd.,,512379,N,IT,IT - Software
Magnanimous Trade & Finance Ltd.,,512377,N,Finance,Finance - Investment
Sword-Edge Commercials Ltd.,,512359,N,Trading,Trading
Yash Trading & Finance Ltd.,,512345,N,Finance,Finance - Investment
Aravali Securities & Finance Ltd.,ARAVALISEC,512344,N,Finance,Finance - Investment
CES Ltd.,,512341,N,IT,BPO/ITeS
Kintech Renewables Ltd.,,512329,N,Textile,Textile
Chambal Breweries & Distilleries Ltd.,,512301,N,Trading,Trading
Shantai Industries Ltd.,,512297,N,Textile,Textile
Bhagyanagar India Ltd.,BHAGYANGR,512296,N,Non - Ferrous Metals,Metal - Non Ferrous
N2N Technologies Ltd.,,512279,N,Finance,Finance - Investment
Tashi India Ltd.,,512271,N,Finance,Finance - NBFC
Media Matrix Worldwide Ltd,MMWL,512267,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Swasti Vinayaka Art & Heritage Corporation Ltd.,,512257,N,Miscellaneous,Miscellaneous
Ashirwad Capital Ltd.,,512247,N,Finance,Finance - Investment
Jai Corp Ltd.,JAICORPLTD,512237,N,Plastic Products,Plastic Products
Jaybharat Textiles & Real Estate Ltd.,,512233,N,Textile,Textile - Spinning
Veritas (India) Ltd.,,512229,N,Trading,Trading
SPV Global Trading Ltd.,,512221,N,Trading,Trading
Prism Medico and Pharmacy Ltd.,,512217,N,Finance,Finance - Investment
Stephanotis Finance Ltd.,,512215,N,Finance,Finance - NBFC
Silveroak Commercials Ltd.,,512197,N,Capital Goods,Electric Equipment
Sunteck Realty Ltd.,SUNTECK,512179,N,Realty,Construction - Real Estate
Vama Industries Ltd.,,512175,N,IT,IT - Software
Capricorn Systems Global Solutions Ltd.,,512169,N,IT,IT - Software
ABans Enterprises Ltd.,,512165,N,Trading,Trading
Securekloud Technologies Ltd.,SECURKLOUD,512161,N,IT,IT - Software
M Lakhamsi Industries Ltd.,,512153,N,Finance,Finance - NBFC
Avance Technologies Ltd.,,512149,N,IT,IT - Software
Signet Industries Ltd.,SIGIND,512131,N,Trading,Trading
Rose Merc. Ltd.,,512115,N,Trading,Trading
Aviva Industries Ltd.,,512109,N,Trading,Trading
Nidhi Granites Ltd.,,512103,N,Finance,Finance - Others
Eyantra ventures Ltd.,,512099,N,Trading,Trading
Saianand Commercial Ltd.,,512097,N,Chemicals,Chemicals
Cranes Software International Ltd.,CRANESSOFT,512093,N,IT,IT - Software
UPL Ltd.,UPL,512070,N,Chemicals,Pesticides & Agrochemicals
Deccan Gold Mines Ltd.,,512068,N,Mining,Mining & Minerals
Vishvprabha Ventures Ltd.,,512064,N,Trading,Trading
Luharuka Media & Infra Ltd.,,512048,N,Finance,Finance - NBFC
Royal India Corporation Ltd.,,512047,N,Trading,Trading
TCC Concept Ltd.,,512038,N,Trading,Trading
Kapil Cotex Ltd.,,512036,N,Textile,Textile
Inertia Steel Ltd.,,512025,N,Trading,Trading
ND Metal Industries Ltd.,,512024,N,Non - Ferrous Metals,Metal - Non Ferrous
Saraswati Commercial (India) Ltd.,,512020,N,Finance,Finance - NBFC
CNI Research Ltd.,,512018,N,Finance,Finance - Investment
Sobhagya Mercantile Ltd.,,512014,N,Trading,Trading
EFC (I) Ltd.,,512008,N,Trading,Trading
Master Trust Ltd.,,511768,N,Finance,Finance - NBFC
Muthoot Capital Services Ltd.,MUTHOOTCAP,511766,N,Finance,Finance - NBFC
Aastamangalam Finance Ltd.,,511764,N,Finance,Finance - NBFC
Seven Hill Industries Ltd.,,511760,N,Finance,Finance - Investment
Mansi Finance (Chennai) Ltd.,,511758,N,Finance,Finance - NBFC
Abirami Financial Services (India) Ltd.,,511756,N,Finance,Finance - Investment
Shalibhadra Finance Ltd.,,511754,N,Finance,Finance - NBFC
Ugro Capital Ltd.,UGROCAP,511742,N,Finance,Finance - NBFC
Mehta Housing Finance Ltd.,,511740,N,Finance,Finance - Housing
Mehta Securities Ltd.,,511738,N,Finance,Finance - Investment
Ushdev International Ltd.,USHDEVINT,511736,N,Trading,Trading
Avasara Finance Ltd.,,511730,N,Finance,Finance - NBFC
KZ Leasing & Finance Ltd.,,511728,N,Finance,Finance - NBFC
Vipul Ltd.,VIPULLTD,511726,N,Realty,Construction - Real Estate
Baid Finserv Ltd.,BAIDFIN,511724,N,Finance,Finance - NBFC
Invigorated Business Consulting Ltd.,ESCORTSFIN,511716,N,Finance,Finance - NBFC
Nimbus Projects Ltd.,,511714,N,Realty,Construction - Real Estate
Relic Technologies Ltd.,,511712,N,Finance,Finance - Stock Broking
CFSL Ltd.,,511710,N,Finance,Finance - NBFC
Yogi Ltd.,,511702,N,Finance,Finance - NBFC
Standard Capital Markets Ltd.,,511700,N,Finance,Finance - NBFC
Chartered Capital & Investment Ltd.,,511696,N,Finance,Finance - Investment
Ajcon Global Services Ltd.,,511692,N,Finance,Finance - Investment
Mathew Easow Research Securities Ltd.,,511688,N,Finance,Finance - NBFC
GIC Housing Finance Ltd.,GICHSGFIN,511676,N,Finance,Finance - Housing
Scan Steels Ltd.,,511672,N,Iron & Steel,Steel & Iron Products
Nettlinx Ltd.,,511658,N,IT,IT - Software
Sugal & Damani Share Brokers Ltd.,,511654,N,Finance,Finance - Stock Broking
Omega Interactive Technologies Ltd.,,511644,N,IT,IT - Software
Sambhaav Media Ltd.,SAMBHAAV,511630,N,Media & Entertainment,Printing And Publishing
IM+ Capitals Ltd.,,511628,N,Finance,Finance - Investment
RR Financial Consultants Ltd.,,511626,N,Finance,Finance - Investment
JIK Industries Ltd.,JIKIND,511618,N,Construction Materials,Glass
DCM Financial Services Ltd.,DCMFINSERV,511611,N,Finance,Finance - NBFC
ISL Consulting Ltd.,,511609,N,Finance,Finance - Stock Broking
Arihant Capital Markets Ltd.,ARIHANTCAP,511605,N,Finance,Finance - Stock Broking
Yash Management & Satellite Ltd.,,511601,N,Finance,Finance - Investment
Libord Finance Ltd.,,511593,N,Finance,Finance - NBFC
Avonmore Capital & Management Services Ltd.,AVONMORE,511589,N,Finance,Finance - Investment
Regency Trust Ltd.,,511585,N,Finance,Finance - NBFC
Savani Financials Ltd.,,511577,N,Finance,Finance - NBFC
Som Datt Finance Corporation Ltd.,SOMDUTTFIN,511571,N,Finance,Finance - Investment
Sanchay Finvest Ltd.,,511563,N,Finance,Finance - Investment
Times Guaranty Ltd.,TIMESGTY,511559,N,Finance,Finance - Investment
Pro Fin Capital Services Ltd.,,511557,N,Finance,Finance - NBFC
Monarch Networth Capital Ltd.,MONARCH,511551,N,Finance,Finance - Stock Broking
Morarka Finance Ltd.,,511549,N,Finance,Finance - NBFC
GSB Finance Ltd.,,511543,N,Finance,Finance - Investment
Supra Trends Ltd.,,511539,N,Finance,Finance - NBFC
NDA Securities Ltd.,,511535,N,Finance,Finance - Stock Broking
Sahara Housingfina Corporation Ltd.,,511533,N,Finance,Finance - Housing
Pan India Corporation Ltd.,SRGINFOTEC,511525,N,Finance,Finance - Investment
Veerhealth Care Ltd.,NIYATILEAS,511523,N,Healthcare,Pharmaceuticals & Drugs
Vivo Bio Tech Ltd.,,511509,N,Miscellaneous,Miscellaneous
Ushakiran Finance Ltd.,,511507,N,Finance,Finance - NBFC
Capital Trust Ltd.,CAPTRUST,511505,N,Finance,Finance - NBFC
Bharat Bhushan Finance & Commodity Brokers Ltd.,,511501,N,Finance,Finance - Investment
Shrydus Industries Ltd.,,511493,N,Finance,Finance - Investment
Indbank Merchant Banking Services Ltd.,INDBANK,511473,Y,Finance,Finance - Stock Broking
Alexander Stamps And Coin Ltd.,,511463,N,Finance,Finance - Investment
Dharani Finance Ltd.,,511451,N,Finance,Finance - Investment
Sylph Technologies Ltd.,,511447,N,IT,IT - Software
Gujarat Credit Corporation Ltd.,,511441,N,Finance,Finance - NBFC
Vakrangee Ltd.,VAKRANGEE,511431,N,IT,BPO/ITeS
Crest Ventures Ltd.,CREST,511413,N,Finance,Finance - NBFC
Shristi Infrastructure Development Corporation Ltd.,PEERABASAN,511411,N,Realty,Construction - Real Estate
Munoth Communication Ltd.,,511401,N,Trading,Trading
Inter Globe Finance Ltd.,,511391,N,Finance,Finance - NBFC
Mehta Integrated Finance Ltd.,,511377,N,Finance,Finance - Investment
Meglon Infra-Real (India) Ltd.,,511367,N,IT,IT - Software
Ad-Manum Finance Ltd.,,511359,N,Finance,Finance - NBFC
India Cements Capital Ltd.,,511355,N,Finance,Finance - NBFC
VLS Finance Ltd.,VLSFINANCE,511333,N,Finance,Finance - Investment
Bombay Talkies Ltd.,,511246,N,Finance,Finance - NBFC
Cholamandalam Investment and Finance Company Ltd.,CHOLAFIN,511243,Y,Finance,Finance - NBFC
Shriram Finance Ltd.,SHRIRAMFIN,511218,N,Finance,Finance - NBFC
IL&FS Investment Managers Ltd.,IVC,511208,N,Finance,Finance - Investment
Munoth Capital Markets Ltd.,,511200,N,Finance,Finance - Stock Broking
Can Fin Homes Ltd.,CANFINHOME,511196,N,Finance,Finance - Housing
ICDS Ltd.,ICDSLTD,511194,N,Finance,Finance - NBFC
Mahamaya Investments Ltd.,,511187,N,Finance,Finance - Investment
Rajvi Logitrade Ltd.,,511185,N,Finance,Finance - NBFC
Parshwanath Corporation Ltd.,,511176,N,Finance,Finance - Housing
RKD Agri & Retail Ltd.,,511169,N,Finance,Finance - Investment
Anjani Foods Ltd.,,511153,N,Finance,Finance - NBFC
WSFX Global Pay Ltd.,,511147,N,Finance,Finance - NBFC
Kamanwala Housing Construction Ltd.,,511131,N,Realty,Construction - Real Estate
First Custodian Fund (India) Ltd.,,511122,N,Finance,Finance - Investment
Quadrant Televentures Ltd.,,511116,Y,Telecom,Telecommunication - Equipment
VB Desai Financial Services Ltd.,VBDESAIFIN,511110,N,Finance,Finance - Investment
Shiva Texyarn Ltd.,SHIVATEX,511108,N,Textile,Textile - Spinning
JMD Ventures Ltd.,,511092,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Sat Industries Ltd.,SATINDLTD,511076,N,Trading,Trading
Easy Fincorp Ltd.,,511074,N,Finance,Finance - Investment
Sakthi Finance Ltd.,SAKTHIFIN,511066,N,Finance,Finance - NBFC
Jindal Drilling & Industries Ltd.,JINDRILL,511034,N,Crude Oil,Oil Exploration
Milgrey Finance & Investments Ltd.,,511018,N,Finance,Finance - Investment
Premier Capital Services Ltd.,,511016,N,Finance,Finance - NBFC
Yamini Investments Ltd.,,511012,N,Finance,Finance - Investment
Madhusudan Securities Ltd.,,511000,N,Finance,Finance - Investment
Swasti Vinayaka Synthetics Ltd.,,510245,N,Textile,Textile
VST Industries Ltd.,VSTIND,509966,N,FMCG,Cigarettes/Tobacco
UP Hotels Ltd.,,509960,N,Hospitality,"Hotel, Resort & Restaurants"
Thacker & Company Ltd.,,509945,N,Trading,Trading
Supreme Industries Ltd.,SUPREMEIND,509930,N,Plastic Products,Plastic Products
Southern Gas Ltd.,,509910,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Hindoostan Mills Ltd.,,509895,N,Textile,Textile
Sinnar Bidi Udyog Ltd.,,509887,N,Trading,Trading
Shalimar Paints Ltd.,SHALPAINTS,509874,N,Chemicals,Paints
Shah Construction Company Ltd.,,509870,N,Infrastructure,Engineering - Construction
RJ Shah & Company Ltd.,,509845,N,Infrastructure,Engineering - Construction
Premier Synthetics Ltd.,,509835,N,Textile,Textile - Spinning
Huhtamaki India Ltd.,HUHTAMAKI,509820,N,Plastic Products,Plastic Products
Modern Shares & Stockbrokers Ltd.,,509760,N,Finance,Finance - Stock Broking
Jay Shree Tea & Industries Ltd.,JAYSREETEA,509715,N,Agri,Tea/Coffee
International Conveyors Ltd.,INTLCONV,509709,N,Capital Goods,Engineering - Industrial Equipments
Indian Card Clothing Company Ltd.,INDIANCARD,509692,N,Textile,Textile - Machinery
HIL Ltd.,HIL,509675,N,Construction Materials,Cement & Construction Materials
Hindustan Composites Ltd.,HINDCOMPOS,509635,N,Automobile & Ancillaries,Auto Ancillary
HEG Ltd.,HEG,509631,N,Capital Goods,Electrodes & Welding Equipment
Hardcastle & Waud Manufacturing Company Ltd.,,509597,N,Chemicals,Chemicals
Goa Carbon Ltd.,GOACARBON,509567,N,Chemicals,Carbon Black
Garware Marine Industries Ltd.,,509563,N,Textile,Textile
Garware Technical Fibres Ltd.,GARFIBRES,509557,N,Textile,Textile
Graviss Hospitality Ltd.,,509546,N,Hospitality,"Hotel, Resort & Restaurants"
Empire Industries Ltd.,,509525,N,Construction Materials,Glass
ITD Cementation India Ltd.,ITDCEM,509496,N,Infrastructure,Engineering - Construction
Graphite India Ltd.,GRAPHITE,509488,N,Capital Goods,Electrodes & Welding Equipment
Caprihans India Ltd.,CAPRIHANS,509486,Y,Plastic Products,Plastic Products
Berger Paints India Ltd.,BERGEPAINT,509480,N,Chemicals,Paints
Cravatex Ltd.,,509472,N,Trading,Trading
Bombay Oxygen Investments Ltd.,,509470,N,Finance,Finance - Investment
Bhagawati Oxygen Ltd.,,509449,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Benares Hotels Ltd.,,509438,Y,Hospitality,"Hotel, Resort & Restaurants"
Sanathnagar Enterprises Ltd.,BAKELHYLAM,509423,N,Realty,Construction - Real Estate
TVS Srichakra Ltd.,TVSSRICHAK,509243,N,Automobile & Ancillaries,Tyres & Allied
PTL Enterprises Ltd.,PTL,509220,N,Miscellaneous,Miscellaneous
MM Rubber Company Ltd.,,509196,N,Agri,Rubber  Products
Indag Rubber Ltd.,,509162,N,Agri,Rubber  Products
GRP Ltd.,GRPLTD,509152,N,Agri,Rubber  Products
Govind Rubber Ltd.,GOVINRUBER,509148,N,Automobile & Ancillaries,Tyres & Allied
Oswal Leasing Ltd.,,509099,N,Finance,Finance - NBFC
Photon Capital Advisors Ltd.,,509084,N,Finance,Finance - Investment
Gufic Biosciences Ltd.,GUFICBIO,509079,N,Healthcare,Pharmaceuticals & Drugs
Pressman Advertising Ltd.,PRESSMN,509077,N,Miscellaneous,Miscellaneous
Hathway Bhawani Cabletel & Datacom Ltd.,,509073,Y,Media & Entertainment,TV Broadcasting & Software Production
Infomedia Press Ltd.,INFOMEDIA,509069,Y,Media & Entertainment,Printing And Publishing
Visaka Industries Ltd.,VISAKAIND,509055,N,Construction Materials,Cement & Construction Materials
Banas Finance Ltd.,,509053,N,Finance,Finance - NBFC
Indian Infotech & Software Ltd.,,509051,N,Finance,Finance - Investment
Lancor Holdings Ltd.,,509048,N,Realty,Construction - Real Estate
Netlink Solutions (India) Ltd.,,509040,N,IT,IT - Software
Voltaire Leasing & Finance Ltd.,,509038,N,Trading,Trading
VJTF Eduservices Ltd.,,509026,N,Education & Training,Educational Institutions
Ruchi Infrastructure Ltd.,RUCHINFRA,509020,N,Agri,Solvent  Extraction
Thakral Services (India) Ltd.,,509015,N,Consumer Durables,Consumer Durables - Electronics
Ausom Enterprise Ltd.,AUSOMENT,509009,N,Trading,Trading
Megh Mayur Infra Ltd.,,509003,Y,Miscellaneous,Miscellaneous
Satra Properties (India) Ltd.,,508996,N,Realty,Construction - Real Estate
Navneet Education Ltd.,NAVNETEDUL,508989,N,Media & Entertainment,Printing And Publishing
Frontier Capital Ltd.,,508980,N,Finance,Finance - NBFC
Sulabh Engineers & Services Ltd.,,508969,N,Finance,Finance - NBFC
Sterling Guaranty & Finance Ltd.,,508963,N,Finance,Finance - NBFC
Shricon Industries Ltd.,,508961,N,Finance,Finance - Investment
HB Leasing & Finance Company Ltd.,,508956,N,Finance,Finance - NBFC
Finkurve Financial Services Ltd.,,508954,N,Finance,Finance - NBFC
Panasonic Carbon India Company Ltd.,PANCARBON,508941,N,Capital Goods,Electrodes & Welding Equipment
AYM Syntex Ltd.,AYMSYNTEX,508933,N,Textile,Textile
Joy Realty Ltd.,,508929,N,Realty,Construction - Real Estate
MSR Copper Ltd.,,508922,N,FMCG,Consumer Food
Ironwood Education Ltd.,,508918,N,Education & Training,Educational Institutions
Everest Industries Ltd.,EVERESTIND,508906,N,Construction Materials,Cement & Construction Materials
SMIFS Capital Markets Ltd.,,508905,N,Finance,Finance - Investment
Nitin Castings Ltd.,,508875,N,Automobile & Ancillaries,Castings/Forgings
Apollo Hospitals Enterprise Ltd.,APOLLOHOSP,508869,N,Healthcare,Hospital & Healthcare Services
Diamant Infrastructure Ltd.,,508860,N,Infrastructure,Engineering - Construction
Cosmo First Ltd.,COSMOFIRST,508814,N,Plastic Products,Plastic Products
IST Ltd.,,508807,N,Automobile & Ancillaries,Auto Ancillary
Neelamalai Agro Industries Ltd.,,508670,N,Agri,Tea/Coffee
Best Eastern Hotels Ltd.,,508664,N,Hospitality,"Hotel, Resort & Restaurants"
Cochin Malabar Estates & Industries Ltd.,,508571,Y,Agri,Rubber  Products
Warren Tea Ltd.,WARRENTEA,508494,N,Agri,Tea/Coffee
Hawkins Cookers Ltd.,HAWKINCOOK,508486,N,Consumer Durables,Consumer Durables - Domestic Appliances
B&A Ltd.,,508136,N,Agri,Tea/Coffee
Simmonds Marshall Ltd.,,507998,N,Automobile & Ancillaries,Fasteners
Jindal Hotels Ltd.,,507981,N,Hospitality,"Hotel, Resort & Restaurants"
Paramount Cosmetics (India) Ltd.,,507970,N,FMCG,Household & Personal Products
Ras Resorts & Apart Hotels Ltd.,,507966,N,Hospitality,"Hotel, Resort & Restaurants"
Rajath Finance Ltd.,,507962,N,Finance,Finance - NBFC
Gujarat Hotels Ltd.,,507960,N,Hospitality,"Hotel, Resort & Restaurants"
Key Corp Ltd.,,507948,N,Finance,Finance - NBFC
Kiduja India Ltd.,,507946,N,Finance,Finance - NBFC
Bajaj Steel Industries Ltd.,,507944,N,Capital Goods,Engineering - Industrial Equipments
Manipal Finance Corporation Ltd.,,507938,N,Finance,Finance - NBFC
East Buildtech Ltd.,,507917,N,Realty,Construction - Real Estate
LKP Finance Ltd.,LKPMERFIN,507912,N,Finance,Finance - Investment
Fiberweb (India) Ltd.,FIBERWEB,507910,N,Textile,Textile
Dhruv Estates Ltd.,,507886,N,Realty,Construction - Real Estate
VIP Industries Ltd.,VIPIND,507880,N,FMCG,Household & Personal Products
Unitech Ltd.,UNITECH,507878,N,Realty,Construction - Real Estate
Ashnoor Textile Mills Ltd.,,507872,N,Textile,Textile
Pioneer Investcorp Ltd.,,507864,N,Finance,Finance - Investment
Addi Industries Ltd.,,507852,N,Textile,Textile
Mac Charles (India) Ltd.,,507836,N,Hospitality,"Hotel, Resort & Restaurants"
Computer Point Ltd.,,507833,N,IT,IT - Education
Ansal Housing Ltd.,ANSALHSG,507828,N,Realty,Construction - Real Estate
Wires & Fabriks (S.A.) Ltd.,,507817,N,Textile,Textile
Gillette India Ltd.,GILLETTE,507815,N,FMCG,Household & Personal Products
National Oxygen Ltd.,NOL,507813,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
United Leasing & Industries Ltd.,,507808,N,Textile,Textile
Khaitan Chemicals & Fertilizers Ltd.,KHAICHEM,507794,N,Chemicals,Fertilizers
Jagsonpal Pharmaceuticals Ltd.,JAGSNPHARM,507789,N,Healthcare,Pharmaceuticals & Drugs
Tainwala Chemicals & Plastics (India) Ltd.,TAINWALCHM,507785,N,Plastic Products,Plastic Products
Kanpur Plastipack Ltd.,KANPRPLA,507779,N,Plastic Products,Plastic Products
Lime Chemicals Ltd.,,507759,N,Chemicals,Chemicals
TGV SRACC Ltd.,SREERAYALK,507753,N,Chemicals,Chemicals
TTK Healthcare Ltd.,TTKHLTCARE,507747,N,Healthcare,Pharmaceuticals & Drugs
Dhanuka Agritech Ltd.,DHANUKA,507717,N,Chemicals,Pesticides & Agrochemicals
Orient Beverages Ltd.,,507690,N,FMCG,Consumer Food
Wipro Ltd.,WIPRO,507685,N,IT,IT - Software
Polson Ltd.,,507645,N,Chemicals,Chemicals
Milkfood Ltd.,,507621,N,FMCG,Consumer Food
Olympic Oil Industries Ltd.,,507609,N,Trading,Trading
Kovilpatti Lakshmi Roller Flour Mills Ltd.,KLRF,507598,N,FMCG,Consumer Food
IVP Ltd.,IVP,507580,N,Chemicals,Chemicals
Foods & Inns Ltd.,FOODSIN,507552,N,FMCG,Consumer Food
Thakkers Group Ltd.,,507530,N,Agri,Agriculture
Associated Alcohols & Breweries Ltd.,ASALCBR,507526,N,Alcohol,Breweries & Distilleries
CJ Gelatine Products Ltd.,,507515,N,Chemicals,Chemicals
Som Distilleries Breweries & Wineries Ltd.,SDBL,507514,N,Alcohol,Breweries & Distilleries
Riga Sugar Company Ltd.,,507508,N,Agri,Sugar
Piccadily Sugar & Allied Industries Ltd.,PICCADSUG,507498,N,Agri,Sugar
Rana Sugars Ltd.,RANASUG,507490,N,Agri,Sugar
GM Breweries Ltd.,GMBREW,507488,N,Alcohol,Breweries & Distilleries
Caprolactam Chemicals Ltd.,,507486,N,Chemicals,Chemicals
Kothari Fermentation & Biochem Ltd.,,507474,N,FMCG,Consumer Food
Dharani Sugars & Chemicals Ltd.,DHARSUGAR,507442,N,Agri,Sugar
IFB Agro Industries Ltd.,IFBAGRO,507438,N,FMCG,Consumer Food
Khoday India Ltd.,,507435,N,Alcohol,Breweries & Distilleries
Walchandnagar Industries Ltd.,WALCHANNAG,507410,N,Capital Goods,Engineering - Industrial Equipments
Sakthi Sugars Ltd.,SAKHTISUG,507315,N,Agri,Sugar
Ravalgaon Sugar Farm Ltd.,RAVALSUGAR,507300,N,Agri,Sugar
Emerald Leisures Ltd.,,507265,N,Trading,Trading
Tilaknagar Industries Ltd.,TI,507205,N,Alcohol,Breweries & Distilleries
Kesar Enterprises Ltd.,KESARENT,507180,N,Agri,Sugar
Jagatjit Industries Ltd.,JAGAJITIND,507155,N,Alcohol,Breweries & Distilleries
Blue chip Tex Industries Ltd.,,506981,N,Textile,Textile - Manmade  Fibres
APT Packaging Ltd.,,506979,N,Plastic Products,Plastic Products
Rajasthan Petro Synthetics Ltd.,RAJASPETRO,506975,N,Miscellaneous,Miscellaneous
Advance Petrochemicals Ltd.,,506947,N,Chemicals,Chemicals
JB Chemicals & Pharmaceuticals Ltd.,JBCHEPHARM,506943,N,Healthcare,Pharmaceuticals & Drugs
Continental Chemicals Ltd.,,506935,N,IT,IT - Software
Makers Laboratories Ltd.,,506919,N,Healthcare,Pharmaceuticals & Drugs
Jaysynth Dyestuff (India) Ltd.,JAYDYSTUF,506910,N,Chemicals,Dyes & Pigments
Saptak Chem And Business Ltd.,,506906,N,Chemicals,Fertilizers
Gujarat Themis Biosyn Ltd.,GUJTHEMIS,506879,N,Healthcare,Pharmaceuticals & Drugs
Swadeshi Industries & Leasing Ltd.,,506863,N,Trading,Trading
Gujarat Petrosynthese Ltd.,,506858,N,Plastic Products,Plastic Products
Tanfac Industries Ltd.,TANFACIND,506854,N,Chemicals,Chemicals
Primo Chemicals Ltd.,PUNALKALI,506852,N,Chemicals,Chemicals
Astrazeneca Pharma India Ltd.,ASTRAZEN,506820,N,Healthcare,Pharmaceuticals & Drugs
Tuticorin Alkali Chemicals and Fertilizers Ltd.,TUTICORALK,506808,N,Chemicals,Chemicals
Alkyl Amines Chemicals Ltd.,ALKYLAMINE,506767,N,Chemicals,Chemicals
Mysore Petro Chemicals Ltd.,MYSORPETRO,506734,N,Chemicals,Chemicals
Unichem Laboratories Ltd.,UNICHEMLAB,506690,Y,Healthcare,Pharmaceuticals & Drugs
Transpek Industry Ltd.,TRANSPEK,506687,N,Chemicals,Pesticides & Agrochemicals
Ultramarine & Pigments Ltd.,ULTRMARINE,506685,N,Chemicals,Chemicals
Tecil Chemicals & Hydro Power Ltd.,TECILCHEM,506680,N,Chemicals,Chemicals
Sudarshan Chemical Industries Ltd.,SUDARSCHEM,506655,N,Chemicals,Dyes & Pigments
Sadhana Nitro Chem Ltd.,SADHNANIQ,506642,N,Chemicals,Chemicals
Gujchem Distillers India Ltd.,,506640,N,Chemicals,Chemicals
Punjab Chemicals & Crop Protection Ltd.,PUNJABCHEM,506618,N,Chemicals,Pesticides & Agrochemicals
Polychem Ltd.,POLYCHEM,506605,N,Chemicals,Chemicals
Amal Ltd.,,506597,N,Chemicals,Chemicals
PCBL Ltd.,PCBL,506590,N,Chemicals,Carbon Black
Oriental Carbon & Chemicals Ltd.,OCCL,506579,N,Chemicals,Chemicals
MP Agro Industries Ltd.,,506543,N,Chemicals,Fertilizers
Nitta Gelatin India Ltd.,KERALACHEM,506532,N,Chemicals,Chemicals
Kemp & Company Ltd.,,506530,N,Trading,Trading
Keltech Energies Ltd.,,506528,N,Chemicals,Chemicals
Kanoria Chemicals & Industries Ltd.,KANORICHEM,506525,N,Chemicals,Chemicals
JL Morison (India) Ltd.,,506522,N,Trading,Trading
Jayshree Chemicals Ltd.,,506520,N,Chemicals,Chemicals
GOCL Corporation Ltd.,GOCLCORP,506480,N,Chemicals,Chemicals
Fermenta Biotech Ltd.,,506414,N,Healthcare,Pharmaceuticals & Drugs
DMCC Speciality Chemicals Ltd.,DMCC,506405,N,Chemicals,Chemicals
Deepak Nitrite Ltd.,DEEPAKNTR,506401,N,Chemicals,Chemicals
Coromandel International Ltd.,COROMANDEL,506395,Y,Chemicals,Fertilizers
Heubach Colorants India Ltd.,HEUBACHIND,506390,N,Chemicals,Chemicals
Chemo-Pharma Laboratories Ltd.,,506365,N,Trading,Trading
Sashwat Technocrats Ltd.,,506313,N,Finance,Finance - Investment
Bayer CropScience Ltd.,BAYERCROP,506285,N,Chemicals,Pesticides & Agrochemicals
Modison Ltd.,MODISONLTD,506261,N,Capital Goods,Electric Equipment
Anuh Pharma Ltd.,,506260,N,Healthcare,Pharmaceuticals & Drugs
Amines & Plasticizers Ltd.,,506248,N,Chemicals,Chemicals
Alembic Ltd.,ALEMBICLTD,506235,N,Healthcare,Pharmaceuticals & Drugs
Styrenix Performance Materials Ltd.,STYRENIX,506222,N,Chemicals,Chemicals
Bliss GVS Pharma Ltd.,BLISSGVS,506197,N,Healthcare,Pharmaceuticals & Drugs
Arihant Superstructures Ltd.,ARIHANTSUP,506194,N,Realty,Construction - Real Estate
Galaxy Cloud Kitchens Ltd.,,506186,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Kanani Industries Ltd.,KANANIIND,506184,N,Diamond  &  Jewellery,Diamond  &  Jewellery
